item_id,penman_notation
B.897,"# ::tok As with ectopic division and apoptosis .
(r / resemble-01~0
    :ARG2 (a / and~4
        :op1 (d / divide-02~3
            :mod (e / ectopic~2))
        :op2 (a2 / apoptosis~5)))
"
B.898,"# ::tok Section ISH using rat Shh probe .
(u / use-01~2
    :ARG0 (s / section~0
        :part-of (t / thing~1
            :name (n / name~1
                :op1 ""ISH""~1)))
    :ARG1 (p / probe-01~5
        :ARG0 ""rat""~3
        :ARG1 (t2 / thing~5
            :name (n2 / name~5
                :op1 ""rat""~3
                :op2 ""Shh""~4))))
"
B.899,"# ::tok Two independent compounds tested in Tg 2576 .
(c / compound~2
    :quant 2~0
    :ARG0-of (d2 / depend-01~1)
    :ARG1-of (t / test-01~3
        :location (p / publication~5
            :name (n / name~5
                :op1 ""TSR""~5))
        :time (d / date-entity~6
            :year 2576~6)))
"
B.900,"# ::tok The mutant allele lacks exon 14 .
(l / lack-01~3
    :ARG0 (a / allele~2
        :mod (m / mutant~1))
    :ARG1 (e / enzyme~4
        :name (n / name~4
            :op1 ""exon""~4
            :op2 14~5)))
"
B.901,"# ::tok But two groups are in confrontation .
(c2 / contrast-01~0
    :ARG2 (c / confront-01~5
        :ARG0 (g / group~2
            :quant 2~1)))
"
B.902,"# ::tok Oh Hjalmar Wentz must have been .
(i / infer-01~3
    :ARG1 (e / event~6
        :mod (p / person~1
            :name (n / name~1
                :op1 ""Hjalmar""~1
                :op2 ""Wentz""~2)))
    :mod (o / oh~0
        :mode expressive~0))
"
B.903,"# ::tok Well kept facility with friendly staff .
(f / facility~2
    :ARG1-of (k / keep-01~1
        :ARG1-of (w / well-09~0))
    :location-of (s / staff~5
        :ARG1-of (f2 / friendly-01~4)))
"
B.904,"# ::tok Passport needed for international boat cruise ?
(n / need-01~1
    :ARG0 (c / cruise-01~5
        :mod (b / boat~4)
        :mod (i / international~3))
    :ARG1 (p / parliament~0)
    :polarity (a / amr-unknown~6))
"
B.905,"# ::tok We 'd only met ten minutes before .
(m / meet-03~3
    :ARG0 (w / we~0)
    :mod (o / only~2)
    :time (b / before~6
        :duration (t / temporal-quantity~4
            :quant 10~4
            :unit (m2 / minute~5))))
"
B.906,"# ::tok Hey kido u made me smile .
(s / say-01~0
    :ARG1 (h / hey~0
        :mode expressive~0)
    :ARG2 (m / make-02~3
        :ARG0 (y / you~2)
        :ARG1 (s2 / smile-01~5
            :ARG0 (i / i~4))))
"
B.907,"# ::tok After that , what do we do ?
(d / do-02~6
    :ARG0 (w / we~5)
    :ARG1 (a2 / amr-unknown~3)
    :time (a / after~0
        :op1 (t / that~1)))
"
B.908,"# ::tok The place is chill and comfortable .
(a / and~4
    :op1 (c / chill-01~3
        :ARG0 (p / place~1))
    :op2 (c2 / comfortable-02~5
        :ARG0 p))
"
B.909,"# ::tok Nice selection , very clean , friendly staff !
(a / and~2
    :op1 (s / select-01~1
        :ARG1-of (n / nice-01~0))
    :op2 (c / clean-04~4
        :degree (v / very~3))
    :op3 (f / friendly-01~6
        :ARG1 (s2 / staff~7)))
"
B.910,"# ::tok The drawstring just completes the fit .
(c / complete-01~3
    :ARG0 (d / drawstring~1)
    :ARG1 (f / fit-01~5)
    :mod (j / just~2))
"
B.911,"# ::tok Wishing your husband a happy birthday !
(w / wish-01~0
    :ARG0 (y / you~1)
    :ARG1 (h / happy-01~4
        :ARG1 (b / birthday~5
            :poss (p / person~2
                :ARG0-of (h2 / have-rel-role-91~2
                    :ARG1 y
                    :ARG2 (h3 / husband~2)))))
    :ARG2 p)
"
B.912,"# ::tok Asked her question and did nothing .
(a / and~3
    :op1 (a2 / ask-01~0
        :ARG0 (i / i~0)
        :ARG1 (q / question-01~2
            :ARG0 (s / she~1))
        :ARG2 s)
    :op2 (d / do-02~4
        :ARG0 i
        :ARG1 (n / nothing~5)))
"
B.913,"# ::tok Five Toes : Silkies have five toes .
(m / multi-sentence~2
    :snt1 5~0
    :snt2 (h / have-03~4
        :ARG0 (e / evil~3)
        :ARG1 (t / toe~6
            :quant 5~5
            :quant 5~0)))
"
B.914,"# ::tok Just then , the front door slammed .
(s / slam-02~6
    :ARG1 (d / door~5
        :mod (f / front~4))
    :time (t / then~1
        :mod (j / just~0)))
"
B.915,"# ::tok Just received from your flower store .
(r / receive-01~1
    :ARG2 (s / store~5
        :mod (f / flower~4)
        :poss (y / you~3))
    :mod (j / just~0))
"
B.916,"# ::tok She manifested him at another level .
(m / manifest-01~1
    :ARG0 (s / she~0)
    :ARG1 (h / he~2)
    :location (l / level~5
        :mod (a / another~4)))
"
B.917,"# ::tok In brief , inferiors salute superiors first .
(s / salute-01~4
    :ARG0 (i / infer-01~3)
    :ARG1 (p / person~5
        :ARG0-of (h / have-rel-role-91~5
            :ARG2 (s2 / superior~5)))
    :ARG1-of (b / brief-01~1)
    :ord (o / ordinal-entity~6
        :value 1~6))
"
B.918,"# ::tok I give this dealer an A+ !
(g / give-01~1
    :ARG0 (i / i~0)
    :ARG1 (s / score-on-scale-91~5
        :ARG1 A~5)
    :ARG2 (p / person~3
        :ARG0-of (d / deal-01~3)
        :mod (t / this~2))
    :mode expressive~6)
"
B.919,"# ::tok The stewardesses are furious with them .
(f / furious-02~3
    :ARG0 (t / they~5)
    :ARG1 (s / society~1
        :ARG0-of (g / govern-01~1)))
"
B.920,"# ::tok Well , this may be an exception .
(p / possible-01~3
    :ARG1 (t / thing~5
        :ARG1-of (e / except-01~6)
        :domain (t2 / this~2))
    :mod (w / well~0
        :mode expressive~0))
"
B.921,"# ::tok The pancakes are to die for .
(d / die-01~4
    :ARG1 (e / enzyme~1
        :ARG1-of (t / tax-01~1)))
"
B.922,"# ::tok Both Tina and Vicky are excellent .
(e / excellent-02~5
    :ARG1 (a / and~2
        :op1 (p / person~1
            :name (n / name~1
                :op1 ""Tina""~1))
        :op2 (p2 / person~3
            :name (n2 / name~3
                :op1 ""Vicky""~3))))
"
B.923,"# ::tok He 's been frantic , the woman explained .
(e / explain-01~7
    :ARG0 (w / woman~6)
    :ARG1 (f / frantic~3
        :domain (h / he~0)))
"
B.924,"# ::tok Do n't be in a hurry though .
(h2 / hurry-01~5
    :ARG1 (y / you~0)
    :ARG1-of (h / have-concession-91~6)
    :polarity -~1)
"
B.925,"# ::tok It 's even made out to you .
(m / make-out-23~3
    :ARG1 (i / it~0)
    :ARG2 (y / you~6)
    :mod (e / even~2))
"
B.926,"# ::tok Goode was born in Exeter , Devon .
(b / bear-02~2
    :ARG1 (p / person~0
        :name (n / name~0
            :op1 ""Goode""~0))
    :location (c / city~4
        :name (n2 / name~4
            :op1 ""Exeter""~4)
        :location (c2 / county~6
            :name (n3 / name~6
                :op1 ""Devon""~6))))
"
B.927,"# ::tok Admin coordinators do primarily administrative work .
(w / work-01~5
    :ARG0 (p / person~1
        :ARG0-of (c / coordinate-01~1
            :ARG1 (a / administrate-01~0)))
    :ARG1 (a2 / administrate-01~4)
    :mod (p2 / primary~3))
"
B.928,"# ::tok They have fabulous French toast too .
(h / have-03~1
    :ARG0 (t / they~0)
    :ARG1 (t2 / toast~4
        :mod (c / country~3
            :name (n / name~3
                :op1 ""France""~3))
        :mod (f / fabulous~2))
    :mod (t3 / too~5))
"
B.929,"# ::tok There is no subterfuge in you .
(s / subterfuge~3
    :location (y / you~5)
    :polarity -~2)
"
B.930,"# ::tok Labor shifted from farming to mining .
(s / shift-01~1
    :ARG0 (l / labor~0)
    :ARG2 (m / mine-01~5)
    :ARG3 (f / farm-01~3))
"
B.931,"# ::tok I am really proud of her .
(p / pride-01~3
    :ARG0 (i / i~0)
    :ARG1 (s / she~5)
    :degree (r / really~2))
"
B.932,"# ::tok Should we set a date now ?
(r / recommend-01~0
    :ARG1 (s / set-02~2
        :ARG0 (w / we~1)
        :ARG1 (d / date~4)
        :time (n / now~5))
    :polarity (a / amr-unknown~6))
"
B.933,"# ::tok I was amazed and really excited .
(a2 / and~3
    :op1 (a / amaze-01~2
        :ARG1 (i / i~0))
    :op2 (e / excite-01~5
        :ARG1 i
        :degree (r / really~4)))
"
B.934,"# ::tok Carve one in your chosen medium .
(c / car~0
    :ARG0 (y / you~0)
    :ARG1 (o / one~1)
    :location (m / medium~5
        :ARG1-of (c2 / choose-01~4
            :ARG0 y))
    :mode imperative~0)
"
B.935,"# ::tok Sometimes he stood up for exercise .
(s2 / stand-up-07~2
    :purpose (e / exercise-02~5
        :ARG0 (h / he~1))
    :ARG1 h
    :frequency (s / sometimes~0))
"
B.936,"# ::tok Mayko is relating to the Japanese .
(r / relate-01~2
    :ARG1 (p / person~0
        :name (n / name~0
            :op1 ""Mayko""~0))
    :ARG2 (p2 / person~5
        :mod (c / country~5
            :name (n2 / name~5
                :op1 ""Japan""~5))))
"
B.937,"# ::tok Estimated electricity use in residential sector .
(e2 / estimate-01~0
    :ARG1 (u / use-01~2
        :ARG0 (s / sector~5
            :mod (r / residence~4))
        :ARG1 (e / electricity~1)))
"
B.938,"# ::tok What are the startup costs involved ?
(i / involve-01~5
    :ARG1 (c / cost-01~4
        :ARG2 (a / amr-unknown~0)
        :mod (s / startup~3)))
"
B.939,"# ::tok He remained thoughtful for a moment .
(r / remain-01~1
    :ARG1 (h / he~0)
    :ARG3 (t / thoughtful~2)
    :duration (m / moment~5))
"
B.940,"# ::tok But then again he could be !
(c / contrast-01~0
    :ARG2 (p / possible-01~4
        :ARG1 (h / he~3)
        :mod (a / again~2
            :mod (t / then~1))))
"
B.941,"# ::tok Thank you or your feed back .
(t / thank-01~0
    :ARG0 (i / i~0)
    :ARG1 (y / you~1)
    :ARG2 (g / give-back-03~4
        :ARG0 y)
    :mode expressive~0)
"
B.942,"# ::tok Paying special attention to the eyes .
(p / pay-01~0
    :ARG1 (a / attend-02~2
        :ARG1 (e / eye~5)
        :ARG1-of (s / special-02~1)))
"
B.943,"# ::tok Their food and sweets are awesome .
(a2 / awe-01~5
    :ARG0 (a / and~2
        :op1 (f / food~1
            :poss (t / they~0))
        :op2 (c / cookie~3
            :poss t)))
"
B.944,"# ::tok And yet it 's come so quickly .
(a / and~0
    :op2 (c / come-01~4
        :ARG1 (i / it~2)
        :ARG1-of (h / have-concession-91~1)
        :ARG1-of (q / quick-02~6
            :degree (s / so~5))))
"
B.945,"# ::tok Miramar was founded September 20 1888 .
(f / found-01~2
    :ARG1 (c / city~0
        :name (n / name~0
            :op1 ""Miramar""~0))
    :time (d / date-entity~3
        :day 20~4
        :month 9~3
        :year 1888~5))
"
B.946,"# ::tok They will , however , cost a bunch .
(c / contrast-01~3
    :ARG2 (c2 / cost-01~5
        :ARG1 (t / they~0)
        :ARG2 (b / bunch~7)))
"
B.947,"# ::tok It is not just company longevity .
(l / longevity~5
    :mod (j / just~3
        :polarity -~2)
    :poss (c / company~4))
"
B.948,"# ::tok My favorite so far in Bellevue .
(f / favorite~1
    :location (c / city~5
        :name (n / name~5
            :op1 ""Bellevue""~5))
    :poss (i / i~0)
    :time (s / so-far~3))
"
B.949,"# ::tok The service at Instep was great !!
(g / great~5
    :domain (t / thing~1
        :ARG1-of (s / serve-01~1
            :ARG0 (c / company~3
                :name (n / name~3
                    :op1 ""Instep""~3)))))
"
B.950,"# ::tok I would recommend them to anyone !
(r / recommend-01~2
    :ARG0 (i / i~0)
    :ARG1 (t / they~3)
    :ARG2 (a / anyone~5))
"
B.951,"# ::tok They always stand up for capital .
(s / stand-up-07~2
    :purpose (c / capital~5)
    :ARG1 (t / they~0)
    :time (a / always~1))
"
B.952,"# ::tok Merck disputed the study as flawed .
(d / dispute-01~1
    :ARG0 (p / person~0
        :name (n / name~0
            :op1 ""Merck""~0))
    :ARG1 (s / study-01~3)
    :ARG2 (f / flaw-01~5
        :ARG1 s))
"
B.953,"# ::tok "" I think it 's overblown , "" he said .
(s / say-01~9
    :ARG0 (i / i~1)
    :ARG1 (t / think-01~2
        :ARG0 i
        :ARG1 (o / overstate-01~5
            :ARG1 (i2 / it~3))))
"
B.954,"# ::tok The remaining 10 % is net profit .
(p2 / profit-01~6
    :ARG2 (p / percentage-entity~3
        :ARG1-of (r / remain-01~1)
        :value 10~2)
    :mod (n / net~5))
"
B.955,"# ::tok Initial budget estimate : about $40 million .
(e / estimate-01~2
    :ARG1 (b / budget~1
        :mod (i / initial~0))
    :ARG2 (a / about~4
        :op1 (m / monetary-quantity~6
            :quant 40000000~6
            :unit (d / dollar~6))))
"
B.956,"# ::tok But please , not Mr. Boutros - Ghali again .
(c / contrast-01~0
    :ARG2 (m / mass-quantity~5
        :name (n / name~4
            :op1 ""Mr.""~4
            :op2 ""Muslim""~5)
        :mod (a / again~8)
        :polarity -~3)
    :mod (p / please~1))
"
B.957,"# ::tok Some rivals are already making inroads .
(b / building~5
    :ARG0-of (e / enter-01~5)
    :rel (c / company~1
        :quant (s / some~0)
        :ARG0-of (r / rival-01~1))
    :time (a / already~3))
"
B.958,"# ::tok The Clinton White House was silent .
(s / silent~5
    :domain (g / government-organization~3
        :name (n2 / name~3
            :op1 ""White""~2
            :op2 ""House""~3)
        :poss (p / person~1
            :name (n / name~1
                :op1 ""Clinton""~1))))
"
B.959,"# ::tok Hope is indeed a wonderful thing .
(t / thing~5
    :ARG1-of (w / wonderful-03~4)
    :domain (h / hopeful-03~0)
    :mod (i / indeed~2))
"
B.960,"# ::tok They want quality at low cost .
(w / want-01~1
    :ARG0 (t / they~0)
    :ARG1 (q / quality~2
        :ARG1-of (c / cost-01~5
            :ARG2 (l / low-04~4))))
"
B.961,"# ::tok Here are details from the auction :
(d / detail~2
    :location (h / here~0)
    :source (a / auction-02~5))
"
B.962,"# ::tok The bill became law in April .
(b / become-01~2
    :ARG1 (b2 / bill~1)
    :ARG2 (l / law~3)
    :time (d / date-entity~5
        :month 4~5))
"
B.963,"# ::tok That 's where Dr . Angell comes in .
(c / come-in-07~6
    :ARG1 (p / person~3
        :name (n / name~3
            :op1 ""Dr.""~3
            :op2 ""Angell""~5))
    :location (t / that~0))
"
B.964,"# ::tok Revco would n't comment on its plans .
(c / comment-01~3
    :ARG0 (c2 / company~0
        :name (n / name~0
            :op1 ""Revco""~0))
    :ARG3 (t / thing~6
        :ARG1-of (p / plan-01~6
            :ARG0 c2)))
"
B.965,"# ::tok And how do you get one ?
(a2 / and~0
    :op2 (g / get-01~4
        :ARG0 (y / you~3)
        :ARG1 (o / one~5)
        :manner (a / amr-unknown~1)))
"
B.966,"# ::tok This is a romance after all .
(r / romance~3
    :domain (t / this~0)
    :mod (a / after-all~4))
"
B.967,"# ::tok The chief complaint for phonics advocates :
(c2 / complain-01~2
    :ARG2 (p / person~5
        :ARG0-of (a / advocate-01~5
            :ARG1 (p2 / phonics~4)))
    :mod (c / chief~1))
"
B.968,"# ::tok They want prices to remain stable .
(w / want-01~1
    :ARG0 (t / they~0)
    :ARG1 (r / remain-01~4
        :ARG1 (t2 / thing~2
            :ARG2-of (p / price-01~2))
        :ARG3 (s / stable-03~5
            :ARG1 t2)))
"
B.969,"# ::tok Coupon three - month London Interbank Offered Rate .
(d / discount-01~0
    :ARG1 (r / rate~7
        :ARG1-of (o / offer-01~6
            :ARG0 (c / company~5
                :name (n / name~4
                    :op1 ""London""~4
                    :op2 ""Interbank""~5))
            :duration (t / temporal-quantity~1
                :quant 3~1
                :unit (m / month~3)))))
"
B.970,"# ::tok Terms of the transaction were n't disclosed .
(d / disclose-01~6
    :ARG1 (t / term~0
        :mod (t2 / transact-01~3))
    :polarity -~5)
"
B.971,"# ::tok Fleet National Bank , Hartford , is trustee .
(t / trust-01~7
    :ARG0 (c2 / company~2
        :name (n / name~2
            :op1 ""Fleet""~0
            :op2 ""National""~1
            :op3 ""Bank""~2)
        :location (c / city~4
            :name (n2 / name~4
                :op1 ""Hartford""~4))))
"
B.972,"# ::tok But that argument is n't always convincing .
(c / contrast-01~0
    :ARG2 (c2 / convince-01~6
        :ARG0 (t2 / thing~2
            :ARG1-of (a2 / argue-01~2)
            :mod (t / that~1))
        :time (a / always~5
            :polarity -~4)))
"
B.973,"# ::tok We think it 's straight business sense .
(t / think-01~1
    :ARG0 (w / we~0)
    :ARG1 (s / sense-02~6
        :ARG1 (b / business~5)
        :ARG1-of (s2 / straight-04~4)))
"
B.974,"# ::tok The redemption date is March 1 .
(d / date~2
    :time (d2 / date-entity~4
        :day 1~5
        :month 3~4)
    :time-of (r / redeem-01~1))
"
B.975,"# ::tok The two companies declined to comment .
(d / decline-02~3
    :ARG0 (c2 / company~2
        :quant 2~1)
    :ARG1 (c / comment-01~5
        :ARG0 c2))
"
B.976,"# ::tok Mr. Guarino has denied the charges .
(d / deny-01~3
    :ARG0 (p / person~1
        :name (n / name~0
            :op1 ""Mr.""~0
            :op2 ""Guarino""~1))
    :ARG1 (c / charge-05~5
        :ARG1 p))
"
B.977,"# ::tok What 's more , the news repeats itself .
(a / and~3
    :op2 (r / repeat-01~6
        :ARG1 (n / news~5)))
"
B.978,"# ::tok Justice Singh asks the government 's lawyer .
(a / ask-01~2
    :ARG0 (p / person~1
        :name (n / name~1
            :op1 ""Singh""~1)
        :mod (j / justice~0))
    :ARG2 (l / lawyer~6
        :poss (g2 / government-organization~4
            :ARG0-of (g / govern-01~4))))
"
B.979,"# ::tok Page proofs were at the printer .
(t / thing~2
    :ARG0-of (p3 / prove-01~1
        :ARG1 (p / page~0))
    :location (t2 / thing~5
        :ARG0-of (p2 / print-01~5)))
"
B.980,"# ::tok One executive even bought additional shares .
(b / buy-01~3
    :ARG0 (p / person~1
        :quant 1~0
        :mod (e2 / executive~1))
    :ARG1 (s / share~5
        :mod (a / additional~4))
    :mod (e / even~2))
"
B.981,"# ::tok Those incremental minutes are very profitable .
(p / profitable-02~5
    :ARG1 (m / minute~2
        :mod (i / incremental~1)
        :mod (t / that~0))
    :degree (v / very~4))
"
B.982,"# ::tok Now "" the easy comparisons are over . ""
(o / over-01~6
    :ARG1 (c / compare-01~4
        :ARG1-of (e / easy-05~3))
    :time (n / now~0))
"
B.983,"# ::tok That 's why we 're talking about taxes .
(c / cause-01~2
    :ARG0 (t3 / that~0)
    :ARG1 (t / talk-01~5
        :ARG0 (w / we~3)
        :ARG1 (t2 / tax-01~7)))
"
B.984,"# ::tok But that could cause another problem :
(c2 / contrast-01~0
    :ARG2 (p / possible-01~2
        :ARG1 (c / cause-01~3
            :ARG0 (t / that~1)
            :ARG1 (p2 / problem~5
                :mod (a / another~4)))))
"
B.985,"# ::tok So tri al-and - error printing can get costly .
(i / infer-01~0
    :ARG1 (p / possible-01~6
        :ARG1 (g / get-03~7
            :ARG1 (p2 / print-01~5
                :mod (e / err-01~4))
            :ARG2 (c / costly~8))))
"
B.986,"# ::tok Before that , he had no records .
(h / have-03~4
    :ARG0 (h2 / he~3)
    :ARG1 (r / record~6)
    :polarity -~5
    :time (b / before~0
        :op1 (t / that~1)))
"
B.987,"# ::tok His catch : three top phone reps .
(c / catch-01~1
    :ARG0 (h / he~0)
    :ARG1 (p / person~6
        :quant 3~3
        :ARG0-of (r / represent-01~6
            :mod (p2 / phone~5))
        :mod (t / top~4)))
"
